Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=181,,,,,,,,,,,,,,,,
duration=5.9,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
2.574,78,-30,0,55,-30,51,18,-90,18,69,-12,-29,-15,-56,0,0
2.607,79,-30,0,55,-30,53,19,-90,17,67,-14,-29,-15,-57,0,0
2.64,80,-30,0,55,-30,54,21,-90,16,64,-16,-30,-15,-58,0,0
2.673,81,-30,0,55,-30,55,22,-90,15,61,-18,-30,-15,-59,0,0
2.706,82,-30,0,55,-30,56,23,-88,14,59,-20,-30,-15,-60,0,0
2.739,83,-30,0,55,-30,57,24,-86,13,56,-22,-30,-15,-61,0,0
2.772,84,-30,0,55,-30,57,24,-84,13,53,-24,-30,-15,-62,0,0
2.805,85,-30,0,55,-30,58,25,-82,13,50,-25,-30,-15,-63,0,0
2.838,86,-30,0,55,-30,59,25,-80,13,47,-26,-30,-15,-63,0,0
2.871,87,-30,0,55,-30,59,25,-78,13,44,-27,-30,-15,-64,0,0
2.904,88,-30,0,55,-30,60,25,-77,13,42,-28,-30,-15,-64,0,0
2.937,89,-30,0,55,-30,60,25,-76,13,41,-29,-30,-15,-64,0,0
2.97,90,-30,0,55,-30,60,25,-76,13,40,-29,-30,-15,-65,0,0
3.003,91,-30,0,55,-30,61,25,-76,9,45,-26,-36,-15,-64,0,0
3.036,92,-30,0,55,-30,65,25,-75,5,48,-21,-47,-15,-64,0,0
3.069,93,-30,0,55,-30,71,25,-74,1,51,-15,-58,-15,-64,0,0
3.102,94,-30,0,55,-30,78,24,-73,-1,53,-10,-69,-15,-63,0,0
3.135,95,-30,0,55,-30,85,24,-72,-4,55,-6,-77,-15,-63,0,0
3.168,96,-30,0,55,-30,90,23,-70,-7,56,-2,-84,-15,-62,0,0
3.201,97,-30,0,55,-30,90,22,-68,-10,57,0,-89,-15,-61,0,0
3.234,98,-30,0,55,-30,90,22,-66,-12,58,4,-90,-15,-60,0,0
3.267,99,-30,0,55,-30,90,21,-64,-15,58,7,-90,-15,-59,0,0
3.3,100,-30,0,55,-30,90,20,-61,-17,58,11,-90,-15,-58,0,0
3.333,101,-30,0,55,-30,90,19,-58,-19,58,15,-90,-15,-57,0,0
3.366,102,-30,0,55,-22,90,17,-55,-21,57,19,-90,-15,-56,0,0
3.399,103,-30,0,55,-14,90,16,-52,-22,57,22,-90,-15,-54,0,0
3.432,104,-30,0,55,-6,90,14,-49,-24,56,26,-90,-15,-53,0,0
