Header,,,,,,,,,,,,,,,,
rate=120,,,,,,,,,,,,,,,,
frames=91,,,,,,,,,,,,,,,,
duration=2.0,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
2.508,76,0,0,0,15,48,30,-30,-30,0,30,-27,0,0,0,0
2.541,77,0,0,0,15,51,30,-30,-30,0,30,-27,0,0,0,0
2.574,78,0,0,0,15,54,30,-30,-30,0,30,-27,0,0,0,0
2.607,79,0,0,0,15,57,30,-30,-30,0,30,-27,0,0,0,0
2.64,80,0,0,0,15,60,30,-30,-30,0,30,-27,0,0,0,0
2.673,81,0,0,0,15,63,30,-30,-30,0,30,-27,0,0,0,0
2.706,82,0,0,0,15,66,30,-30,-30,0,30,-27,0,0,0,0
2.739,83,0,0,0,15,69,30,-30,-30,0,30,-27,0,0,0,0
2.772,84,0,0,0,15,72,30,-30,-30,0,30,-27,0,0,0,0
2.805,85,0,0,0,15,75,30,-30,-30,0,30,-27,0,0,0,0
2.838,86,0,0,0,15,78,30,-30,-30,0,30,-27,0,0,0,0
2.871,87,0,0,0,15,81,30,-30,-30,0,30,-27,0,0,0,0
2.904,88,0,0,0,15,84,30,-30,-30,0,30,-27,0,0,0,0
2.937,89,0,0,0,15,87,30,-30,-30,0,30,-27,0,0,0,0
2.97,90,0,0,0,15,90,30,-30,-30,0,30,-27,0,0,0,0
