Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=61,,,,,,,,,,,,,,,,
duration=2.0,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
0.066,2,0,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0
0.099,3,0,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0
0.132,4,0,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0
0.165,5,0,-5,-7,0,0,0,0,0,0,0,0,0,0,0,0
0.198,6,0,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0
0.231,7,0,-7,-10,0,0,0,0,0,0,0,0,0,0,0,0
0.264,8,0,-8,-12,0,0,0,0,0,0,0,0,0,0,0,0
0.297,9,0,-9,-13,0,0,0,0,0,0,0,0,0,0,0,0
0.33,10,0,-11,-15,0,0,0,0,0,0,0,0,0,0,0,0
0.363,11,0,-12,-16,0,0,0,0,0,0,0,0,0,0,0,0
0.396,12,0,-13,-18,0,0,0,0,0,0,0,0,0,0,0,0
0.429,13,0,-14,-19,0,0,0,0,0,0,0,0,0,0,0,0
0.462,14,0,-15,-21,0,0,0,0,0,0,0,0,0,0,0,0
0.495,15,0,-16,-22,0,0,0,0,0,0,0,0,0,0,0,0
0.528,16,0,-17,-24,0,0,0,0,0,0,0,0,0,0,0,0
0.561,17,0,-18,-25,0,0,0,0,0,0,0,0,0,0,0,0
0.594,18,0,-19,-27,0,0,0,0,0,0,0,0,0,0,0,0
0.627,19,0,-20,-28,0,0,0,0,0,0,0,0,0,0,0,0
0.66,20,0,-22,-30,0,0,0,0,0,0,0,0,0,0,0,0
0.693,21,0,-23,-32,0,0,0,0,0,0,0,0,0,0,0,0
0.726,22,0,-24,-33,0,0,0,0,0,0,0,0,0,0,0,0
0.759,23,0,-25,-35,0,0,0,0,0,0,0,0,0,0,0,0
0.792,24,0,-26,-36,0,0,0,0,0,0,0,0,0,0,0,0
0.825,25,0,-27,-38,0,0,0,0,0,0,0,0,0,0,0,0
0.858,26,0,-28,-39,0,0,0,0,0,0,0,0,0,0,0,0
0.891,27,0,-29,-41,0,0,0,0,0,0,0,0,0,0,0,0
0.924,28,0,-30,-42,0,0,0,0,0,0,0,0,0,0,0,0
0.957,29,0,-31,-44,0,0,0,0,0,0,0,0,0,0,0,0
0.99,30,0,-33,-45,0,0,0,0,0,0,0,0,0,0,0,0
1.023,31,0,-34,-47,0,0,0,0,0,0,0,0,0,0,0,0
1.056,32,0,-35,-48,0,0,0,0,0,0,0,0,0,0,0,0
1.089,33,0,-36,-50,0,0,0,0,0,0,0,0,0,0,0,0
1.122,34,0,-37,-51,0,0,0,0,0,0,0,0,0,0,0,0
1.155,35,0,-38,-53,0,0,0,0,0,0,0,0,0,0,0,0
1.188,36,0,-39,-54,0,0,0,0,0,0,0,0,0,0,0,0
1.221,37,0,-40,-56,0,0,0,0,0,0,0,0,0,0,0,0
1.254,38,0,-41,-57,0,0,0,0,0,0,0,0,0,0,0,0
1.287,39,0,-42,-59,0,0,0,0,0,0,0,0,0,0,0,0
1.32,40,0,-44,-61,0,0,0,0,0,0,0,0,0,0,0,0
1.353,41,0,-45,-62,0,0,0,0,0,0,0,0,0,0,0,0
1.386,42,0,-46,-64,0,0,0,0,0,0,0,0,0,0,0,0
1.419,43,0,-47,-65,0,0,0,0,0,0,0,0,0,0,0,0
1.452,44,0,-48,-67,0,0,0,0,0,0,0,0,0,0,0,0
1.485,45,0,-49,-68,0,0,0,0,0,0,0,0,0,0,0,0
1.518,46,0,-50,-70,0,0,0,0,0,0,0,0,0,0,0,0
1.551,47,0,-51,-71,0,0,0,0,0,0,0,0,0,0,0,0
1.584,48,0,-52,-73,0,0,0,0,0,0,0,0,0,0,0,0
1.617,49,0,-53,-74,0,0,0,0,0,0,0,0,0,0,0,0
1.65,50,0,-55,-76,0,0,0,0,0,0,0,0,0,0,0,0
1.683,51,0,-56,-77,0,0,0,0,0,0,0,0,0,0,0,0
1.716,52,0,-57,-79,0,0,0,0,0,0,0,0,0,0,0,0
1.749,53,0,-58,-80,0,0,0,0,0,0,0,0,0,0,0,0
1.782,54,0,-59,-82,0,0,0,0,0,0,0,0,0,0,0,0
1.815,55,0,-60,-83,0,0,0,0,0,0,0,0,0,0,0,0
1.848,56,0,-61,-85,0,0,0,0,0,0,0,0,0,0,0,0
1.881,57,0,-62,-86,0,0,0,0,0,0,0,0,0,0,0,0
1.914,58,0,-63,-88,0,0,0,0,0,0,0,0,0,0,0,0
1.947,59,0,-65,-90,0,0,0,0,0,0,0,0,0,0,0,0
1.98,60,0,-65,-90,0,0,0,0,0,0,0,0,0,0,0,0
