Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=120,,,,,,,,,,,,,,,,
duration=4.0,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
2.706,82,0,0,45,0,0,0,0,0,0,0,0,8,46,70,0
2.739,83,0,0,45,0,0,0,0,0,0,0,0,7,52,70,0
2.772,84,0,0,45,0,0,0,0,0,0,0,0,6,58,70,0
2.805,85,0,0,45,0,0,0,0,0,0,0,0,5,65,70,0
2.838,86,0,0,45,0,0,0,0,0,0,0,0,4,71,70,0
2.871,87,0,0,45,0,0,0,0,0,0,0,0,3,77,70,0
2.904,88,0,0,45,0,0,0,0,0,0,0,0,2,83,70,0
2.937,89,0,0,45,0,0,0,0,0,0,0,0,1,90,70,0
2.97,90,0,0,45,0,0,0,0,0,0,0,0,0,90,70,0
3.003,91,0,0,45,0,0,0,0,0,0,0,0,-1,87,70,0
3.036,92,0,0,45,0,0,0,0,0,0,0,0,-2,84,70,0
3.069,93,0,0,45,0,0,0,0,0,0,0,0,-3,81,70,0
3.102,94,0,0,45,0,0,0,0,0,0,0,0,-4,78,70,0
3.135,95,0,0,45,0,0,0,0,0,0,0,0,-5,75,70,0
3.168,96,0,0,45,0,0,0,0,0,0,0,0,-6,72,70,0
3.201,97,0,0,45,0,0,0,0,0,0,0,0,-7,69,70,0
3.234,98,0,0,45,0,0,0,0,0,0,0,0,-8,66,70,0
3.267,99,0,0,45,0,0,0,0,0,0,0,0,-9,63,70,0
3.3,100,0,0,45,0,0,0,0,0,0,0,0,-10,59,70,0
3.333,101,0,0,45,0,0,0,0,0,0,0,0,-11,56,70,0
3.366,102,0,0,45,0,0,0,0,0,0,0,0,-12,53,70,0
3.399,103,0,0,45,0,0,0,0,0,0,0,0,-13,50,70,0
3.432,104,0,0,45,0,0,0,0,0,0,0,0,-14,47,70,0
3.465,105,0,0,45,0,0,0,0,0,0,0,0,-15,44,70,0
3.498,106,0,0,45,0,0,0,0,0,0,0,0,-14,41,70,0
3.531,107,0,0,45,0,0,0,0,0,0,0,0,-13,38,70,0
3.564,108,0,0,45,0,0,0,0,0,0,0,0,-12,35,70,0
3.597,109,0,0,45,0,0,0,0,0,0,0,0,-11,31,70,0
3.63,110,0,0,45,0,0,0,0,0,0,0,0,-10,28,70,0
3.663,111,0,0,45,0,0,0,0,0,0,0,0,-9,25,70,0
3.696,112,0,0,45,0,0,0,0,0,0,0,0,-8,22,70,0
3.729,113,0,0,45,0,0,0,0,0,0,0,0,-7,19,70,0
3.762,114,0,0,45,0,0,0,0,0,0,0,0,-6,16,70,0
3.795,115,0,0,45,0,0,0,0,0,0,0,0,-5,13,70,0
3.828,116,0,0,45,0,0,0,0,0,0,0,0,-4,10,70,0
3.861,117,0,0,45,0,0,0,0,0,0,0,0,-3,7,70,0
3.894,118,0,0,45,0,0,0,0,0,0,0,0,-2,3,70,0
3.927,119,0,0,45,0,0,0,0,0,0,0,0,-1,3,70,0
