Header,,,,,,,,,,,,,,,,
rate=30,,,,,,,,,,,,,,,,
frames=122,,,,,,,,,,,,,,,,
duration=4.0,,,,,,,,,,,,,,,,
type=degree,,,,,,,,,,,,,,,,
Body,,,,,,,,,,,,,,,,
Time,Frame,NV,NH,HD,LS,LE,LH,LK,RS,RE,RH,RK,TO,TH,TV,SD
0.957,29,4.596287986,11.65081999,-45,51.149072,19.46246756,-2.033683215,-17.03368322,31.149072,16.28427587,-47.03368322,-17.03368322,2.58907111,-1.039558454,-90,0
0.99,30,16.88577091,2.336459284,-42,54.22144273,27.67271794,-2.45E-15,-15,34.22144273,20,-45,-15,0.519213174,-1.23E-15,-90,0
1.023,31,29.30912825,-7.00307917,-39,57.32728206,36.75775512,2.033683215,-12.96631678,37.32728206,23.71572413,-42.96631678,-12.96631678,-1.556239816,1.039558454,-90,0
1.056,32,41.33230499,-16.26715227,-36,60.33307625,43.302664,3.715724127,-11.28427587,40.33307625,24.97260948,-41.28427587,-11.28427587,-3.614922726,2.033683215,-90,0
1.089,33,52.43844905,-25.35593012,-33,63.10961226,44.84732163,4.755282581,-10.24471742,43.10961226,22.93892626,-40.24471742,-10.24471742,-5.634651137,2.938926261,-90,0
1.122,34,62.15012975,-34.17147182,-30,65.53753244,40.81111677,4.972609477,-10.02739052,45.53753244,18.96044155,-40.02739052,-10.02739052,-7.593660405,3.715724127,-90,0
1.155,35,70.04986158,-42.61878088,-27,67.5124654,32.71119204,4.330127019,-10.66987298,47.5124654,15.66987298,-40.66987298,-10.66987298,-9.470840195,4.330127019,-90,0
1.188,36,75.79805103,-50.60682887,-24,68.94951276,23.59217509,2.938926261,-12.06107374,48.94951276,15.24471742,-42.06107374,-12.06107374,-11.24596197,4.755282581,-90,0
1.221,37,79.14759505,-58.0495364,-21,69.78689876,16.88175348,1.039558454,-13.96044155,49.78689876,17.96631678,-43.96044155,-13.96044155,-12.89989698,4.972609477,-90,0
1.254,38,79.95450351,-64.86670065,-18,69.98862588,15.10226363,-1.039558454,-16.03955845,49.98862588,22.03368322,-46.03955845,-16.03955845,-14.41482237,4.972609477,-90,0
1.287,39,78.18408906,-70.98485969,-15,69.54602226,18.92258633,-2.938926261,-17.93892626,49.54602226,24.75528258,-47.93892626,-17.93892626,-15.77441326,4.755282581,-90,0
1.32,40,73.91245823,-76.33808408,-12,68.47811456,26.90672551,-4.330127019,-19.33012702,48.47811456,24.33012702,-49.33012702,-19.33012702,-16.96401868,4.330127019,-90,0
1.353,41,67.32323979,-80.86868734,-9,66.83080995,36.05357537,-4.972609477,-19.97260948,46.83080995,21.03955845,-49.97260948,-19.97260948,-17.97081941,3.715724127,-90,0
1.386,42,58.69969093,-84.52784758,-6,64.67492273,42.92498644,-4.755282581,-19.75528258,44.67492273,17.06107374,-49.75528258,-19.75528258,-18.78396613,2.938926261,-90,0
1.419,43,48.41252059,-87.27613359,-3,62.10313015,44.938109,-3.715724127,-18.71572413,42.10313015,15.02739052,-48.71572413,-18.71572413,-19.39469635,2.033683215,-90,0
1.452,44,36.90395341,-89.08392977,0,59.22598835,41.33624362,-2.033683215,-17.03368322,39.22598835,16.28427587,-47.03368322,-17.03368322,-19.79642884,1.039558454,-90,0
1.485,45,24.66871945,-89.93175527,-3,56.16717986,33.47327186,-3.68E-15,-15,36.16717986,20,-45,-15,-19.9848345,1.84E-15,-78,0
1.518,46,12.23278667,-89.81047389,-6,53.05819667,24.3047547,2.033683215,-12.96631678,33.05819667,23.71572413,-42.96631678,-12.96631678,-19.95788309,-1.039558454,-66,0
1.551,47,0.130750696,-88.72139257,-9,50.03268767,17.27698599,3.715724127,-11.28427587,30.03268767,24.97260948,-41.28427587,-11.28427587,-19.71586502,-2.033683215,-54,0
1.584,48,-11.11714641,-86.67624727,-12,47.2207134,15.03158769,4.755282581,-10.24471742,27.2207134,22.93892626,-40.24471742,-10.24471742,-19.26138828,-2.938926261,-42,0
1.617,49,-21.0273803,-83.69707654,-15,44.74315493,18.41256785,4.972609477,-10.02739052,24.74315493,18.96044155,-40.02739052,-10.02739052,-18.59935034,-3.715724127,-30,0
1.65,50,-29.17393003,-79.81598399,-18,42.70651749,26.149072,4.330127019,-10.66987298,22.70651749,15.66987298,-40.66987298,-10.66987298,-17.73688533,-4.330127019,-18,0
1.683,51,-35.20659191,-75.07479237,-21,41.19835202,35.33307625,2.938926261,-12.06107374,21.19835202,15.24471742,-42.06107374,-12.06107374,-16.68328719,-4.755282581,-6,0
1.716,52,-38.866034,-69.52459289,-24,40.2834915,42.5124654,1.039558454,-13.96044155,20.2834915,17.96631678,-43.96044155,-13.96044155,-15.44990953,-4.972609477,0,0
1.749,53,-39.99494427,-63.22519463,-27,40.00126393,44.98862588,-1.039558454,-16.03955845,20.00126393,22.03368322,-46.03955845,-16.03955845,-14.05004325,-4.972609477,0,0
1.782,54,-38.54479315,-56.24448007,-30,40.36380171,41.83080995,-2.938926261,-17.93892626,20.36380171,24.75528258,-47.93892626,-17.93892626,-12.49877335,-4.755282581,0,0
1.815,55,-34.57791972,-48.65767357,-33,41.35552007,34.22598835,-4.330127019,-19.33012702,21.35552007,24.33012702,-49.33012702,-19.33012702,-10.81281635,-4.330127019,0,0
1.848,56,-28.26485184,-40.54653075,-36,42.93378704,25.03268767,-4.972609477,-19.97260948,22.93378704,21.03955845,-49.97260948,-19.97260948,-9.010340166,-3.715724127,0,0
1.881,57,-19.87697554,-31.99845748,-39,45.03075612,17.70651749,-4.755282581,-19.75528258,25.03075612,17.06107374,-49.75528258,-19.75528258,-7.110768329,-2.938926261,0,0
1.914,58,-9.774868663,-23.10556802,-42,47.55628283,15.00126393,-3.715724127,-18.71572413,27.55628283,15.02739052,-48.71572413,-18.71572413,-5.134570671,-2.033683215,0,0
1.947,59,1.607199631,-13.96369238,-45,50.40179991,17.93378704,-2.033683215,-17.03368322,30.40179991,16.28427587,-47.03368322,-17.03368322,-3.103042751,-1.039558454,0,0
1.98,60,13.77993724,-4.671343632,-90,53.44498431,25.40179991,-4.90E-15,-15,33.44498431,20,-45,-15,-1.038076363,-2.45E-15,0,0
2.013,61,26.22006276,4.671343632,-45,56.55501569,34.59820009,2.033683215,-12.96631678,36.55501569,23.71572413,-42.96631678,-12.96631678,1.038076363,1.039558454,12.85714286,0
2.046,62,38.39280037,13.96369238,-48,59.59820009,42.06621296,3.715724127,-11.28427587,39.59820009,24.97260948,-41.28427587,-11.28427587,3.103042751,2.033683215,25.71428571,0
2.079,63,49.77486866,23.10556802,-51,62.44371717,44.99873607,4.755282581,-10.24471742,42.44371717,22.93892626,-40.24471742,-10.24471742,5.134570671,2.938926261,38.57142857,0
2.112,64,59.87697554,31.99845748,-55,64.96924388,42.29348251,4.972609477,-10.02739052,44.96924388,18.96044155,-40.02739052,-10.02739052,7.110768329,3.715724127,51.42857143,0
2.145,65,68.26485184,40.54653075,-58,67.06621296,34.96731233,4.330127019,-10.66987298,47.06621296,15.66987298,-40.66987298,-10.66987298,9.010340166,4.330127019,64.28571429,0
2.178,66,74.57791972,48.65767357,-61,68.64447993,25.77401165,2.938926261,-12.06107374,48.64447993,15.24471742,-42.06107374,-12.06107374,10.81281635,4.755282581,77.14285714,0
2.211,67,78.54479315,56.24448007,-64,69.63619829,18.16919005,1.039558454,-13.96044155,49.63619829,17.96631678,-43.96044155,-13.96044155,12.49877335,4.972609477,90,0
2.244,68,79.99494427,63.22519463,-68,69.99873607,15.01137412,-1.039558454,-16.03955845,49.99873607,22.03368322,-46.03955845,-16.03955845,14.05004325,4.972609477,90,0
2.277,69,78.866034,69.52459289,-71,69.7165085,17.4875346,-2.938926261,-17.93892626,49.7165085,24.75528258,-47.93892626,-17.93892626,15.44990953,4.755282581,90,0
2.31,70,75.20659191,75.07479237,-74,68.80164798,24.66692375,-4.330127019,-19.33012702,48.80164798,24.33012702,-49.33012702,-19.33012702,16.68328719,4.330127019,90,0
2.343,71,69.17393003,79.81598399,-77,67.29348251,33.850928,-4.972609477,-19.97260948,47.29348251,21.03955845,-49.97260948,-19.97260948,17.73688533,3.715724127,90,0
2.376,72,61.0273803,83.69707654,-80,65.25684507,41.58743215,-4.755282581,-19.75528258,45.25684507,17.06107374,-49.75528258,-19.75528258,18.59935034,2.938926261,90,0
2.409,73,51.11714641,86.67624727,-84,62.7792866,44.96841231,-3.715724127,-18.71572413,42.7792866,15.02739052,-48.71572413,-18.71572413,19.26138828,2.033683215,90,0
2.442,74,39.8692493,88.72139257,-87,59.96731233,42.72301401,-2.033683215,-17.03368322,39.96731233,16.28427587,-47.03368322,-17.03368322,19.71586502,1.039558454,90,0
2.475,75,27.76721333,89.81047389,-90,56.94180333,35.6952453,-6.13E-15,-15,36.94180333,20,-45,-15,19.95788309,3.06E-15,90,0
2.508,76,15.33128055,89.93175527,-87,53.83282014,26.52672814,2.033683215,-12.96631678,33.83282014,23.71572413,-42.96631678,-12.96631678,19.9848345,-1.039558454,78,0
2.541,77,3.09604659,89.08392977,-84,50.77401165,18.66375638,3.715724127,-11.28427587,30.77401165,24.97260948,-41.28427587,-11.28427587,19.79642884,-2.033683215,66,0
2.574,78,-8.412520586,87.27613359,-81,47.89686985,15.061891,4.755282581,-10.24471742,27.89686985,22.93892626,-40.24471742,-10.24471742,19.39469635,-2.938926261,54,0
2.607,79,-18.69969093,84.52784758,-78,45.32507727,17.07501356,4.972609477,-10.02739052,25.32507727,18.96044155,-40.02739052,-10.02739052,18.78396613,-3.715724127,42,0
2.64,80,-27.32323979,80.86868734,-75,43.16919005,23.94642463,4.330127019,-10.66987298,23.16919005,15.66987298,-40.66987298,-10.66987298,17.97081941,-4.330127019,30,0
2.673,81,-33.91245823,76.33808408,-72,41.52188544,33.09327449,2.938926261,-12.06107374,21.52188544,15.24471742,-42.06107374,-12.06107374,16.96401868,-4.755282581,18,0
2.706,82,-38.18408906,70.98485969,-69,40.45397774,41.07741367,1.039558454,-13.96044155,20.45397774,17.96631678,-43.96044155,-13.96044155,15.77441326,-4.972609477,6,0
2.739,83,-39.95450351,64.86670065,-66,40.01137412,44.89773637,-1.039558454,-16.03955845,20.01137412,22.03368322,-46.03955845,-16.03955845,14.41482237,-4.972609477,-6,0
2.772,84,-39.14759505,58.0495364,-63,40.21310124,43.11824652,-2.938926261,-17.93892626,20.21310124,24.75528258,-47.93892626,-17.93892626,12.89989698,-4.755282581,-18,0
2.805,85,-35.79805103,50.60682887,-60,41.05048724,36.40782491,-4.330127019,-19.33012702,21.05048724,24.33012702,-49.33012702,-19.33012702,11.24596197,-4.330127019,-30,0
2.838,86,-30.04986158,42.61878088,-57,42.4875346,27.28880796,-4.972609477,-19.97260948,22.4875346,21.03955845,-49.97260948,-19.97260948,9.470840195,-3.715724127,-42,0
2.871,87,-22.15012975,34.17147182,-54,44.46246756,19.18888323,-4.755282581,-19.75528258,24.46246756,17.06107374,-49.75528258,-19.75528258,7.593660405,-2.938926261,-54,0
2.904,88,-12.43844905,25.35593012,-51,46.89038774,15.15267837,-3.715724127,-18.71572413,26.89038774,15.02739052,-48.71572413,-18.71572413,5.634651137,-2.033683215,-66,0
2.937,89,-1.332304986,16.26715227,-48,49.66692375,16.697336,-2.033683215,-17.03368322,29.66692375,16.28427587,-47.03368322,-17.03368322,3.614922726,-1.039558454,-78,0
2.97,90,10.69087175,7.00307917,-45,52.67271794,23.24224488,-7.35E-15,-15,32.67271794,20,-45,-15,1.556239816,-3.68E-15,-90,0
3.003,91,23.11422909,-2.336459284,-42,55.77855727,32.32728206,2.033683215,-12.96631678,35.77855727,23.71572413,-42.96631678,-12.96631678,-0.519213174,1.039558454,-90,0
3.036,92,35.40371201,-11.65081999,-39,58.850928,40.53753244,3.715724127,-11.28427587,38.850928,24.97260948,-41.28427587,-11.28427587,-2.58907111,2.033683215,-90,0
3.069,93,47.0310205,-20.83963117,-36,61.75775512,44.78689876,4.755282581,-10.24471742,41.75775512,22.93892626,-40.24471742,-10.24471742,-4.631029149,2.938926261,-90,0
3.102,94,57.49632005,-29.80387396,-33,64.37408001,43.47811456,4.972609477,-10.02739052,44.37408001,18.96044155,-40.02739052,-10.02739052,-6.623083101,3.715724127,-90,0
3.135,95,66.34972859,-38.44694944,-30,66.58743215,37.10313015,4.330127019,-10.66987298,46.58743215,15.66987298,-40.66987298,-10.66987298,-8.543766542,4.330127019,-90,0
3.168,96,73.21065599,-46.67571962,-27,68.302664,28.05819667,2.938926261,-12.06107374,48.302664,15.24471742,-42.06107374,-12.06107374,-10.37238214,4.755282581,-90,0
3.201,97,77.78416485,-54.40151106,-24,69.44604121,19.74315493,1.039558454,-13.96044155,49.44604121,17.96631678,-43.96044155,-13.96044155,-12.08922468,4.972609477,-90,0
3.234,98,79.87364926,-61.54107045,-21,69.96841231,15.2834915,-1.039558454,-16.03955845,49.96841231,22.03368322,-46.03955845,-16.03955845,-13.67579343,4.972609477,-90,0
3.267,99,79.38928651,-68.01746169,-18,69.84732163,16.35552007,-2.938926261,-17.93892626,49.84732163,24.75528258,-47.93892626,-17.93892626,-15.11499149,4.755282581,-90,0
3.3,100,76.35189838,-73.76089505,-15,69.0879746,22.55628283,-4.330127019,-19.33012702,49.0879746,24.33012702,-49.33012702,-19.33012702,-16.39131001,4.330127019,-90,0
3.333,101,70.89205605,-78.70947913,-12,67.72301401,31.55501569,-4.972609477,-19.97260948,47.72301401,21.03955845,-49.97260948,-19.97260948,-17.49099536,3.715724127,-90,0
3.366,102,63.2444671,-82.80988787,-9,65.81111677,39.96924388,-4.755282581,-19.75528258,45.81111677,17.06107374,-49.75528258,-19.75528258,-18.4021973,2.938926261,-90,0
3.399,103,53.73788592,-86.01793515,-6,63.43447148,44.63619829,-3.715724127,-18.71572413,43.43447148,15.02739052,-48.71572413,-18.71572413,-19.1150967,2.033683215,-90,0
3.432,104,42.78098121,-88.29905099,-3,60.6952453,43.80164798,-2.033683215,-17.03368322,40.6952453,16.28427587,-47.03368322,-17.03368322,-19.62201133,1.039558454,-90,0
3.465,105,30.84476818,-89.62865402,0,57.71119204,37.7792866,-8.58E-15,-15,37.71119204,20,-45,-15,-19.91747867,4.29E-15,-90,0
3.498,106,18.44236048,-89.9924164,-3,54.61059012,28.83282014,2.033683215,-12.96631678,34.61059012,23.71572413,-42.96631678,-12.96631678,-19.99831476,-1.039558454,-78,0
3.531,107,6.106912553,-89.38641822,-6,51.52672814,20.32507727,3.715724127,-11.28427587,31.52672814,24.97260948,-41.28427587,-11.28427587,-19.86364849,-2.033683215,-66,0
3.564,108,-5.631299626,-87.81718973,-9,48.59217509,15.45397774,4.755282581,-10.24471742,28.59217509,22.93892626,-40.24471742,-10.24471742,-19.51493105,-2.938926261,-54,0
3.597,109,-16.26767404,-85.30164098,-12,45.93308149,16.05048724,4.972609477,-10.02739052,25.93308149,18.96044155,-40.02739052,-10.02739052,-18.95592022,-3.715724127,-42,0
3.63,110,-25.34497446,-81.86687958,-15,43.66375638,21.89038774,4.330127019,-10.66987298,23.66375638,15.66987298,-40.66987298,-10.66987298,-18.19263991,-4.330127019,-30,0
3.663,111,-32.47298609,-77.54991862,-18,41.88175348,30.77855727,2.938926261,-12.06107374,21.88175348,15.24471742,-42.06107374,-12.06107374,-17.23331525,-4.755282581,-18,0
3.696,112,-37.3452901,-72.39727776,-21,40.66367747,39.37408001,1.039558454,-13.96044155,20.66367747,17.96631678,-43.96044155,-13.96044155,-16.08828395,-4.972609477,-6,0
3.729,113,-39.75243601,-66.46448201,-24,40.061891,44.44604121,-1.039558454,-16.03955845,20.061891,22.03368322,-46.03955845,-16.03955845,-14.76988489,-4.972609477,0,0
3.762,114,-39.59094548,-59.81546331,-27,40.10226363,44.0879746,-2.938926261,-17.93892626,20.10226363,24.75528258,-47.93892626,-17.93892626,-13.29232518,-4.755282581,0,0
3.795,115,-36.86776065,-52.52187166,-30,40.78305984,38.43447148,-4.330127019,-19.33012702,20.78305984,24.33012702,-49.33012702,-19.33012702,-11.67152704,-4.330127019,0,0
3.828,116,-31.69994574,-44.66230299,-33,42.07501356,29.61059012,-4.972609477,-19.97260948,22.07501356,21.03955845,-49.97260948,-19.97260948,-9.924956221,-3.715724127,0,0
3.861,117,-24.30965467,-36.32145222,-36,43.92258633,20.93308149,-4.755282581,-19.75528258,23.92258633,17.06107374,-49.75528258,-19.75528258,-8.071433826,-2.938926261,0,0
3.894,118,-15.01458111,-27.58920055,-39,46.24635472,15.66367747,-3.715724127,-18.71572413,26.24635472,15.02739052,-48.71572413,-18.71572413,-6.130933456,-2.033683215,0,0
3.927,119,-4.214301479,-18.55964696,-42,48.94642463,15.78305984,-2.033683215,-17.03368322,28.94642463,16.28427587,-47.03368322,-17.03368322,-4.124365992,-1.039558454,0,0
3.96,120,7.626902024,-9.330094147,-45,51.90672551,21.24635472,-9.80E-15,-15,31.90672551,20,-45,-15,-2.073354255,-4.90E-15,0,0
3.993,121,20,-4.41053E-14,-90,55,30,2.033683215,-12.96631678,35,23.71572413,-42.96631678,-12.96631678,-9.80119E-15,1.039558454,0,0
